external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
127110,R. Crichlow-Noble,Romoney Crichlow-Noble,England,Barnet,,
82832,R. Cundy,Robbie Cundy,England,Cheltenham,,
129726,R. Edmonds-Green,Rarmani River Miguel Joseph Edmonds-Green,England,Leyton Orient,,
296955,R. Galvin,Ryan Galvin,England,Barnet,,
286786,R. Glover,Ryan Glover,England,Barnet,,
18372,R. Hackett,Reeco Lee Hackett-Fairchild,St. Lucia,Lincoln,,
44956,R. Hardie,Ryan Hardie,Scotland,Wrexham,,
486578,R. Harvey,Ronnie Harvey,England,Colchester,,
138307,R. Hendry,Regan Hendry,Scotland,Mansfield Town,,
17741,R. Hunt,Robert Donald Hunt,England,Colchester,,
82277,R. Loft,Ryan George Henson Loft,England,Cambridge United,,
138796,R. Longelo-Mbule,Rosaire Longelo-Mbule,England,Salford City,,
138790,R. Longman,Ryan James Longman,England,Wrexham,,
505114,R. Matyar,Rohat Matyar,England,Barnet,,
20359,R. McDonald,Rodney Troy McDonald,England,Notts County,,
17860,R. Oates,Rhys Derek Oates,England,Mansfield Town,,
